"","vroot","click","user"
"19266",1137,1,"26541"
"19267",1001,1,"26541"
"19268",1032,1,"26541"
"19269",1018,1,"26541"
"19271",1064,1,"26544"
"19272",1027,1,"26544"
"19273",1026,1,"26544"
"19274",1068,1,"26544"
"19275",1041,1,"26544"
"19276",1063,1,"26544"
"19278",1008,1,"26546"
"19279",1035,1,"26546"
"19280",1009,1,"26546"
"19281",1058,1,"26546"
"19282",1001,1,"26546"
"19283",1003,1,"26546"
"19284",1018,1,"26546"
"19286",1017,1,"26547"
"19287",1063,1,"26547"
"19288",1018,1,"26547"
"19289",1156,1,"26547"
"19290",1008,1,"26547"
"19291",1030,1,"26547"
"19292",1189,1,"26547"
"19293",1295,1,"26547"
"19294",1039,1,"26547"
"19295",1150,1,"26547"
"19296",1026,1,"26547"
"19297",1134,1,"26547"
"19298",1032,1,"26547"
"19299",1034,1,"26547"
"19301",1035,1,"26548"
"19302",1008,1,"26548"
"19303",1037,1,"26548"
"19304",1009,1,"26548"
"19305",1034,1,"26548"
"19306",1018,1,"26548"
"19308",1008,1,"26559"
"19309",1035,1,"26559"
"19310",1037,1,"26559"
"19311",1009,1,"26559"
"19312",1017,1,"26559"
"19313",1003,1,"26559"
"19314",1018,1,"26559"
"19316",1130,1,"26562"
"19317",1054,1,"26562"
"19318",1004,1,"26562"
"19319",1018,1,"26562"
"19320",1036,1,"26562"
"19321",1040,1,"26562"
"19322",1052,1,"26562"
"19323",1001,1,"26562"
"19324",1003,1,"26562"
"19326",1035,1,"26588"
"19327",1090,1,"26588"
"19328",1017,1,"26588"
"19329",1032,1,"26588"
"19330",1003,1,"26588"
"19331",1001,1,"26588"
"19332",1018,1,"26588"
"19334",1008,1,"26589"
"19335",1030,1,"26589"
"19336",1087,1,"26589"
"19337",1024,1,"26589"
"19338",1018,1,"26589"
"19339",1004,1,"26589"
"19341",1025,1,"26591"
"19342",1022,1,"26591"
"19343",1066,1,"26591"
"19344",1059,1,"26591"
"19345",1067,1,"26591"
"19346",1004,1,"26591"
"19347",1138,1,"26591"
"19348",1125,1,"26591"
"19349",1026,1,"26591"
"19350",1041,1,"26591"
"19351",1042,1,"26591"
"19353",1025,1,"26592"
"19354",1008,1,"26592"
"19355",1056,1,"26592"
"19356",1009,1,"26592"
"19357",1017,1,"26592"
"19358",1026,1,"26592"
"19359",1032,1,"26592"
"19361",1118,1,"26596"
"19362",1081,1,"26596"
"19363",1082,1,"26596"
"19364",1020,1,"26596"
"19365",1062,1,"26596"
"19366",1054,1,"26596"
"19367",1017,1,"26596"
"19368",1010,1,"26596"
"19369",1011,1,"26596"
"19370",1012,1,"26596"
"19371",1052,1,"26596"
"19372",1060,1,"26596"
"19373",1040,1,"26596"
"19374",1088,1,"26596"
"19375",1134,1,"26596"
"19377",1045,1,"26602"
"19378",1008,1,"26602"
"19379",1026,1,"26602"
"19380",1017,1,"26602"
"19381",1041,1,"26602"
"19382",1004,1,"26602"
"19383",1034,1,"26602"
"19385",1081,1,"26604"
"19386",1020,1,"26604"
"19387",1082,1,"26604"
"19388",1017,1,"26604"
"19389",1018,1,"26604"
"19390",1008,1,"26604"
"19391",1011,1,"26604"
"19392",1040,1,"26604"
"19393",1001,1,"26604"
"19394",1083,1,"26604"
"19396",1008,1,"26616"
"19397",1030,1,"26616"
"19398",1009,1,"26616"
"19399",1017,1,"26616"
"19400",1004,1,"26616"
"19401",1074,1,"26616"
"19403",1008,1,"26617"
"19404",1016,1,"26617"
"19405",1031,1,"26617"
"19406",1003,1,"26617"
"19407",1001,1,"26617"
"19408",1018,1,"26617"
"19410",1008,1,"26633"
"19411",1134,1,"26633"
"19412",1024,1,"26633"
"19413",1018,1,"26633"
"19414",1004,1,"26633"
"19415",1156,1,"26633"
"19416",1034,1,"26633"
"19418",1045,1,"26636"
"19419",1008,1,"26636"
"19420",1030,1,"26636"
"19421",1003,1,"26636"
"19422",1002,1,"26636"
"19423",1004,1,"26636"
"19424",1034,1,"26636"
"19426",1000,1,"26639"
"19427",1008,1,"26639"
"19428",1016,1,"26639"
"19429",1040,1,"26639"
"19430",1088,1,"26639"
"19431",1014,1,"26639"
"19433",1001,1,"26643"
"19434",1003,1,"26643"
"19435",1197,1,"26643"
"19436",1018,1,"26643"
"19437",1004,1,"26643"
"19438",1083,1,"26643"
"19440",1051,1,"26644"
"19441",1204,1,"26644"
"19442",1020,1,"26644"
"19443",1017,1,"26644"
"19444",1004,1,"26644"
"19445",1030,1,"26644"
"19446",1011,1,"26644"
"19447",1060,1,"26644"
"19448",1052,1,"26644"
"19450",1025,1,"26658"
"19451",1064,1,"26658"
"19452",1058,1,"26658"
"19453",1070,1,"26658"
"19454",1156,1,"26658"
"19455",1018,1,"26658"
"19456",1008,1,"26658"
"19457",1009,1,"26658"
"19458",1038,1,"26658"
"19459",1060,1,"26658"
"19460",1026,1,"26658"
"19461",1041,1,"26658"
"19463",1008,1,"26661"
"19464",1000,1,"26661"
"19465",1065,1,"26661"
"19466",1009,1,"26661"
"19467",1056,1,"26661"
"19468",1061,1,"26661"
"19470",1009,1,"26670"
"19471",1109,1,"26670"
"19472",1026,1,"26670"
"19473",1150,1,"26670"
"19474",1041,1,"26670"
"19475",1024,1,"26670"
"19476",1028,1,"26670"
"19478",1008,1,"26684"
"19479",1030,1,"26684"
"19480",1009,1,"26684"
"19481",1017,1,"26684"
"19482",1034,1,"26684"
"19483",1074,1,"26684"
"19485",1008,1,"26685"
"19486",1046,1,"26685"
"19487",1017,1,"26685"
"19488",1001,1,"26685"
"19489",1004,1,"26685"
"19490",1034,1,"26685"
"19492",1130,1,"26686"
"19493",1008,1,"26686"
"19494",1009,1,"26686"
"19495",1001,1,"26686"
"19496",1018,1,"26686"
"19497",1078,1,"26686"
"19499",1008,1,"26700"
"19500",1171,1,"26700"
"19501",1123,1,"26700"
"19502",1007,1,"26700"
"19503",1018,1,"26700"
"19504",1034,1,"26700"
"19505",1048,1,"26700"
"19507",1035,1,"26706"
"19508",1008,1,"26706"
"19509",1009,1,"26706"
"19510",1001,1,"26706"
"19511",1003,1,"26706"
"19512",1018,1,"26706"
"19514",1046,1,"26716"
"19515",1049,1,"26716"
"19516",1001,1,"26716"
"19517",1003,1,"26716"
"19518",1034,1,"26716"
"19519",1004,1,"26716"
"19521",1017,1,"26726"
"19522",1018,1,"26726"
"19523",1074,1,"26726"
"19524",1010,1,"26726"
"19525",1008,1,"26726"
"19526",1000,1,"26726"
"19527",1037,1,"26726"
"19528",1009,1,"26726"
"19529",1001,1,"26726"
"19530",1061,1,"26726"
"19532",1025,1,"26745"
"19533",1017,1,"26745"
"19534",1018,1,"26745"
"19535",1004,1,"26745"
"19536",1154,1,"26745"
"19537",1169,1,"26745"
"19538",1029,1,"26745"
"19539",1026,1,"26745"
"19540",1048,1,"26745"
"19542",1008,1,"26747"
"19543",1038,1,"26747"
"19544",1026,1,"26747"
"19545",1041,1,"26747"
"19546",1053,1,"26747"
"19547",1004,1,"26747"
"19549",1008,1,"26762"
"19550",1188,1,"26762"
"19551",1009,1,"26762"
"19552",1017,1,"26762"
"19553",1001,1,"26762"
"19554",1003,1,"26762"
"19555",1041,1,"26762"
"19556",1002,1,"26762"
"19557",1033,1,"26762"
"19558",1043,1,"26762"
"19559",1034,1,"26762"
"19560",1004,1,"26762"
"19561",1067,1,"26762"
"19563",1008,1,"26765"
"19564",1125,1,"26765"
"19565",1052,1,"26765"
"19566",1031,1,"26765"
"19567",1018,1,"26765"
"19568",1043,1,"26765"
"19569",1067,1,"26765"
"19571",1038,1,"26774"
"19572",1009,1,"26774"
"19573",1026,1,"26774"
"19574",1017,1,"26774"
"19575",1041,1,"26774"
"19576",1002,1,"26774"
"19578",1008,1,"26815"
"19579",1030,1,"26815"
"19580",1024,1,"26815"
"19581",1043,1,"26815"
"19582",1266,1,"26815"
"19583",1018,1,"26815"
"19584",1034,1,"26815"
"19586",1036,1,"26817"
"19587",1040,1,"26817"
"19588",1003,1,"26817"
"19589",1001,1,"26817"
"19590",1078,1,"26817"
"19591",1018,1,"26817"
"19593",1010,1,"26820"
"19594",1017,1,"26820"
"19595",1053,1,"26820"
"19596",1042,1,"26820"
"19597",1004,1,"26820"
"19598",1176,1,"26820"
"19600",1015,1,"26829"
"19601",1009,1,"26829"
"19602",1011,1,"26829"
"19603",1017,1,"26829"
"19604",1040,1,"26829"
"19605",1034,1,"26829"
"19606",1021,1,"26829"
"19607",1074,1,"26829"
"19609",1020,1,"26830"
"19610",1065,1,"26830"
"19611",1017,1,"26830"
"19612",1021,1,"26830"
"19613",1074,1,"26830"
"19614",1010,1,"26830"
"19615",1008,1,"26830"
"19616",1027,1,"26830"
"19617",1038,1,"26830"
"19618",1009,1,"26830"
"19619",1026,1,"26830"
"19620",1068,1,"26830"
"19621",1061,1,"26830"
"19622",1041,1,"26830"
"19623",1053,1,"26830"
"19625",1009,1,"26837"
"19626",1017,1,"26837"
"19627",1076,1,"26837"
"19628",1004,1,"26837"
"19629",1018,1,"26837"
"19630",1074,1,"26837"
"19632",1036,1,"26844"
"19633",1025,1,"26844"
"19634",1022,1,"26844"
"19635",1148,1,"26844"
"19636",1295,1,"26844"
"19637",1031,1,"26844"
"19638",1040,1,"26844"
"19639",1026,1,"26844"
"19640",1014,1,"26844"
"19641",1018,1,"26844"
"19643",1035,1,"26849"
"19644",1049,1,"26849"
"19645",1003,1,"26849"
"19646",1001,1,"26849"
"19647",1018,1,"26849"
"19648",1034,1,"26849"
"19649",1004,1,"26849"
"19651",1030,1,"26850"
"19652",1054,1,"26850"
"19653",1017,1,"26850"
"19654",1134,1,"26850"
"19655",1003,1,"26850"
"19656",1078,1,"26850"
"19658",1038,1,"26860"
"19659",1017,1,"26860"
"19660",1026,1,"26860"
"19661",1041,1,"26860"
"19662",1034,1,"26860"
"19663",1004,1,"26860"
"19665",1020,1,"26863"
"19666",1124,1,"26863"
"19667",1070,1,"26863"
"19668",1017,1,"26863"
"19669",1004,1,"26863"
"19670",1008,1,"26863"
"19671",1038,1,"26863"
"19672",1026,1,"26863"
"19673",1041,1,"26863"
"19674",1042,1,"26863"
"19676",1008,1,"26880"
"19677",1000,1,"26880"
"19678",1017,1,"26880"
"19679",1031,1,"26880"
"19680",1040,1,"26880"
"19681",1014,1,"26880"
"19683",1008,1,"26881"
"19684",1062,1,"26881"
"19685",1082,1,"26881"
"19686",1031,1,"26881"
"19687",1017,1,"26881"
"19688",1004,1,"26881"
"19690",1190,1,"26885"
"19691",1238,1,"26885"
"19692",1016,1,"26885"
"19693",1036,1,"26885"
"19694",1010,1,"26885"
"19695",1089,1,"26885"
"19696",1011,1,"26885"
"19697",1040,1,"26885"
"19698",1096,1,"26885"
"19699",1184,1,"26885"
"19701",1025,1,"26887"
"19702",1017,1,"26887"
"19703",1018,1,"26887"
"19704",1014,1,"26887"
"19705",1074,1,"26887"
"19706",1009,1,"26887"
"19707",1001,1,"26887"
"19708",1053,1,"26887"
"19709",1034,1,"26887"
"19711",1130,1,"26888"
"19712",1064,1,"26888"
"19713",1020,1,"26888"
"19714",1008,1,"26888"
"19715",1038,1,"26888"
"19716",1026,1,"26888"
"19717",1041,1,"26888"
"19718",1042,1,"26888"
"19719",1048,1,"26888"
"19721",1119,1,"26902"
"19722",1011,1,"26902"
"19723",1253,1,"26902"
"19724",1017,1,"26902"
"19725",1096,1,"26902"
"19726",1004,1,"26902"
"19728",1008,1,"26903"
"19729",1000,1,"26903"
"19730",1035,1,"26903"
"19731",1009,1,"26903"
"19732",1040,1,"26903"
"19733",1018,1,"26903"
"19734",1014,1,"26903"
"19736",1036,1,"26907"
"19737",1008,1,"26907"
"19738",1025,1,"26907"
"19739",1058,1,"26907"
"19740",1060,1,"26907"
"19741",1026,1,"26907"
"19742",1018,1,"26907"
"19744",1008,1,"26913"
"19745",1229,1,"26913"
"19746",1100,1,"26913"
"19747",1007,1,"26913"
"19748",1018,1,"26913"
"19749",1097,1,"26913"
"19751",1008,1,"26924"
"19752",1035,1,"26924"
"19753",1037,1,"26924"
"19754",1009,1,"26924"
"19755",1032,1,"26924"
"19756",1003,1,"26924"
"19757",1018,1,"26924"
"19758",1002,1,"26924"
"19760",1025,1,"26929"
"19761",1064,1,"26929"
"19762",1112,1,"26929"
"19763",1008,1,"26929"
"19764",1009,1,"26929"
"19765",1056,1,"26929"
"19766",1026,1,"26929"
"19767",1032,1,"26929"
"19768",1034,1,"26929"
"19770",1008,1,"26932"
"19771",1052,1,"26932"
"19772",1060,1,"26932"
"19773",1041,1,"26932"
"19774",1018,1,"26932"
"19775",1034,1,"26932"
"19777",1017,1,"26941"
"19778",1018,1,"26941"
"19779",1035,1,"26941"
"19780",1037,1,"26941"
"19781",1046,1,"26941"
"19782",1009,1,"26941"
"19783",1001,1,"26941"
"19784",1003,1,"26941"
"19785",1034,1,"26941"
"19787",1008,1,"26956"
"19788",1069,1,"26956"
"19789",1003,1,"26956"
"19790",1018,1,"26956"
"19791",1004,1,"26956"
"19792",1034,1,"26956"
"19794",1008,1,"26968"
"19795",1076,1,"26968"
"19796",1003,1,"26968"
"19797",1034,1,"26968"
"19798",1018,1,"26968"
"19799",1044,1,"26968"
"19801",1035,1,"26985"
"19802",1008,1,"26985"
"19803",1037,1,"26985"
"19804",1069,1,"26985"
"19805",1009,1,"26985"
"19806",1017,1,"26985"
"19807",1018,1,"26985"
"19808",1004,1,"26985"
"19810",1237,1,"26990"
"19811",1025,1,"26990"
"19812",1018,1,"26990"
"19813",1008,1,"26990"
"19814",1090,1,"26990"
"19815",1009,1,"26990"
"19816",1026,1,"26990"
"19817",1003,1,"26990"
"19818",1041,1,"26990"
"19819",1034,1,"26990"
"19821",1025,1,"26995"
"19822",1022,1,"26995"
"19823",1082,1,"26995"
"19824",1063,1,"26995"
"19825",1008,1,"26995"
"19826",1031,1,"26995"
"19827",1041,1,"26995"
"19828",1034,1,"26995"
"19830",1025,1,"27009"
"19831",1004,1,"27009"
"19832",1035,1,"27009"
"19833",1009,1,"27009"
"19834",1026,1,"27009"
"19835",1003,1,"27009"
"19836",1041,1,"27009"
"19837",1001,1,"27009"
"19838",1034,1,"27009"
"19840",1017,1,"27011"
"19841",1018,1,"27011"
"19842",1035,1,"27011"
"19843",1037,1,"27011"
"19844",1109,1,"27011"
"19845",1009,1,"27011"
"19846",1088,1,"27011"
"19847",1001,1,"27011"
"19849",1017,1,"27013"
"19850",1004,1,"27013"
"19851",1018,1,"27013"
"19852",1008,1,"27013"
"19853",1135,1,"27013"
"19854",1052,1,"27013"
"19855",1060,1,"27013"
"19856",1040,1,"27013"
"19857",1003,1,"27013"
"19858",1001,1,"27013"
"19860",1008,1,"27020"
"19861",1016,1,"27020"
"19862",1052,1,"27020"
"19863",1001,1,"27020"
"19864",1004,1,"27020"
"19865",1057,1,"27020"
"19867",1017,1,"27030"
"19868",1018,1,"27030"
"19869",1169,1,"27030"
"19870",1154,1,"27030"
"19871",1035,1,"27030"
"19872",1077,1,"27030"
"19873",1003,1,"27030"
"19874",1001,1,"27030"
"19876",1035,1,"27032"
"19877",1119,1,"27032"
"19878",1008,1,"27032"
"19879",1136,1,"27032"
"19880",1037,1,"27032"
"19881",1009,1,"27032"
"19882",1004,1,"27032"
"19883",1018,1,"27032"
"19884",1034,1,"27032"
"19886",1008,1,"27039"
"19887",1016,1,"27039"
"19888",1065,1,"27039"
"19889",1055,1,"27039"
"19890",1052,1,"27039"
"19891",1034,1,"27039"
"19892",1057,1,"27039"
"19894",1008,1,"27052"
"19895",1064,1,"27052"
"19896",1065,1,"27052"
"19897",1026,1,"27052"
"19898",1007,1,"27052"
"19899",1073,1,"27052"
"19900",1053,1,"27052"
"19901",1034,1,"27052"
"19903",1008,1,"27060"
"19904",1009,1,"27060"
"19905",1049,1,"27060"
"19906",1003,1,"27060"
"19907",1001,1,"27060"
"19908",1004,1,"27060"
"19909",1034,1,"27060"
"19911",1035,1,"27082"
"19912",1037,1,"27082"
"19913",1009,1,"27082"
"19914",1046,1,"27082"
"19915",1049,1,"27082"
"19916",1003,1,"27082"
"19917",1018,1,"27082"
"19918",1034,1,"27082"
"19920",1035,1,"27096"
"19921",1130,1,"27096"
"19922",1009,1,"27096"
"19923",1001,1,"27096"
"19924",1018,1,"27096"
"19925",1002,1,"27096"
"19927",1025,1,"27102"
"19928",1008,1,"27102"
"19929",1022,1,"27102"
"19930",1027,1,"27102"
"19931",1065,1,"27102"
"19932",1038,1,"27102"
"19933",1125,1,"27102"
"19934",1026,1,"27102"
"19935",1041,1,"27102"
"19936",1053,1,"27102"
"19937",1004,1,"27102"
"19938",1034,1,"27102"
"19940",1009,1,"27113"
"19941",1046,1,"27113"
"19942",1052,1,"27113"
"19943",1031,1,"27113"
"19944",1003,1,"27113"
"19945",1034,1,"27113"
"19947",1017,1,"27119"
"19948",1066,1,"27119"
"19949",1024,1,"27119"
"19950",1004,1,"27119"
"19951",1018,1,"27119"
"19952",1072,1,"27119"
"19953",1010,1,"27119"
"19954",1008,1,"27119"
"19955",1029,1,"27119"
"19956",1027,1,"27119"
"19957",1026,1,"27119"
"19958",1041,1,"27119"
"19959",1032,1,"27119"
"19960",1048,1,"27119"
"19961",1034,1,"27119"
"19963",1008,1,"27121"
"19964",1076,1,"27121"
"19965",1003,1,"27121"
"19966",1001,1,"27121"
"19967",1041,1,"27121"
"19968",1018,1,"27121"
"19970",1130,1,"27123"
"19971",1054,1,"27123"
"19972",1014,1,"27123"
"19973",1072,1,"27123"
"19974",1000,1,"27123"
"19975",1038,1,"27123"
"19976",1026,1,"27123"
"19977",1042,1,"27123"
"19979",1008,1,"27129"
"19980",1027,1,"27129"
"19981",1038,1,"27129"
"19982",1026,1,"27129"
"19983",1041,1,"27129"
"19984",1034,1,"27129"
"19986",1000,1,"27131"
"19987",1046,1,"27131"
"19988",1039,1,"27131"
"19989",1007,1,"27131"
"19990",1001,1,"27131"
"19991",1003,1,"27131"
"19992",1004,1,"27131"
"19993",1018,1,"27131"
"19995",1081,1,"27132"
"19996",1082,1,"27132"
"19997",1070,1,"27132"
"19998",1018,1,"27132"
"19999",1008,1,"27132"
"20000",1010,1,"27132"
"20001",1035,1,"27132"
"20002",1009,1,"27132"
"20003",1034,1,"27132"
"20005",1030,1,"27136"
"20006",1009,1,"27136"
"20007",1150,1,"27136"
"20008",1024,1,"27136"
"20009",1018,1,"27136"
"20010",1004,1,"27136"
"20011",1043,1,"27136"
"20012",1079,1,"27136"
"20014",1000,1,"27145"
"20015",1036,1,"27145"
"20016",1023,1,"27145"
"20017",1054,1,"27145"
"20018",1017,1,"27145"
"20019",1018,1,"27145"
"20020",1053,1,"27145"
"20022",1087,1,"27147"
"20023",1054,1,"27147"
"20024",1024,1,"27147"
"20025",1074,1,"27147"
"20026",1189,1,"27147"
"20027",1009,1,"27147"
"20028",1039,1,"27147"
"20029",1003,1,"27147"
"20030",1096,1,"27147"
"20031",1088,1,"27147"
"20032",1034,1,"27147"
"20033",1042,1,"27147"
"20034",1118,1,"27147"
"20035",1092,1,"27147"
"20036",1076,1,"27147"
"20037",1078,1,"27147"
"20038",1004,1,"27147"
"20039",1018,1,"27147"
"20040",1010,1,"27147"
"20041",1008,1,"27147"
"20042",1030,1,"27147"
"20043",1037,1,"27147"
"20045",1008,1,"27151"
"20046",1025,1,"27151"
"20047",1065,1,"27151"
"20048",1009,1,"27151"
"20049",1038,1,"27151"
"20050",1026,1,"27151"
"20052",1030,1,"27156"
"20053",1009,1,"27156"
"20054",1017,1,"27156"
"20055",1001,1,"27156"
"20056",1078,1,"27156"
"20057",1074,1,"27156"
"20059",1020,1,"27158"
"20060",1017,1,"27158"
"20061",1215,1,"27158"
"20062",1004,1,"27158"
"20063",1037,1,"27158"
"20064",1077,1,"27158"
"20065",1009,1,"27158"
"20066",1001,1,"27158"
"20067",1003,1,"27158"
"20069",1035,1,"27159"
"20070",1037,1,"27159"
"20071",1009,1,"27159"
"20072",1054,1,"27159"
"20073",1017,1,"27159"
"20074",1018,1,"27159"
"20075",1004,1,"27159"
"20077",1008,1,"27168"
"20078",1027,1,"27168"
"20079",1038,1,"27168"
"20080",1026,1,"27168"
"20081",1070,1,"27168"
"20082",1041,1,"27168"
"20083",1004,1,"27168"
"20084",1072,1,"27168"
"20086",1020,1,"27181"
"20087",1157,1,"27181"
"20088",1101,1,"27181"
"20089",1004,1,"27181"
"20090",1021,1,"27181"
"20091",1008,1,"27181"
"20092",1187,1,"27181"
"20093",1096,1,"27181"
"20094",1034,1,"27181"
"20096",1118,1,"27183"
"20097",1084,1,"27183"
"20098",1148,1,"27183"
"20099",1168,1,"27183"
"20100",1017,1,"27183"
"20101",1004,1,"27183"
"20102",1164,1,"27183"
"20103",1239,1,"27183"
"20104",1134,1,"27183"
"20106",1025,1,"27189"
"20107",1070,1,"27189"
"20108",1066,1,"27189"
"20109",1018,1,"27189"
"20110",1008,1,"27189"
"20111",1181,1,"27189"
"20112",1090,1,"27189"
"20113",1026,1,"27189"
"20114",1001,1,"27189"
"20115",1034,1,"27189"
"20116",1002,1,"27189"
"20118",1113,1,"27194"
"20119",1008,1,"27194"
"20120",1016,1,"27194"
"20121",1017,1,"27194"
"20122",1004,1,"27194"
"20123",1019,1,"27194"
"20124",1057,1,"27194"
"20126",1008,1,"27205"
"20127",1039,1,"27205"
"20128",1017,1,"27205"
"20129",1066,1,"27205"
"20130",1034,1,"27205"
"20131",1004,1,"27205"
"20133",1008,1,"27210"
"20134",1009,1,"27210"
"20135",1060,1,"27210"
"20136",1052,1,"27210"
"20137",1041,1,"27210"
"20138",1034,1,"27210"
"20139",1018,1,"27210"
"20141",1008,1,"27215"
"20142",1017,1,"27215"
"20143",1060,1,"27215"
"20144",1052,1,"27215"
"20145",1018,1,"27215"
"20146",1048,1,"27215"
"20148",1130,1,"27218"
"20149",1017,1,"27218"
"20150",1063,1,"27218"
"20151",1014,1,"27218"
"20152",1000,1,"27218"
"20153",1026,1,"27218"
"20154",1088,1,"27218"
"20155",1032,1,"27218"
"20157",1020,1,"27223"
"20158",1038,1,"27223"
"20159",1026,1,"27223"
"20160",1042,1,"27223"
"20161",1053,1,"27223"
"20162",1021,1,"27223"
"20164",1085,1,"27243"
"20165",1054,1,"27243"
"20166",1017,1,"27243"
"20167",1018,1,"27243"
"20168",1004,1,"27243"
"20169",1135,1,"27243"
"20170",1060,1,"27243"
"20171",1052,1,"27243"
"20172",1134,1,"27243"
"20173",1001,1,"27243"
"20175",1008,1,"27253"
"20176",1045,1,"27253"
"20177",1046,1,"27253"
"20178",1001,1,"27253"
"20179",1003,1,"27253"
"20180",1079,1,"27253"
"20181",1004,1,"27253"
"20183",1025,1,"27255"
"20184",1038,1,"27255"
"20185",1040,1,"27255"
"20186",1026,1,"27255"
"20187",1168,1,"27255"
"20188",1003,1,"27255"
"20189",1001,1,"27255"
"20190",1018,1,"27255"
"20191",1184,1,"27255"
"20192",1105,1,"27255"
"20194",1029,1,"27258"
"20195",1218,1,"27258"
"20196",1026,1,"27258"
"20197",1049,1,"27258"
"20198",1017,1,"27258"
"20199",1003,1,"27258"
"20200",1001,1,"27258"
"20201",1048,1,"27258"
"20202",1018,1,"27258"
"20203",1034,1,"27258"
"20205",1024,1,"27264"
"20206",1004,1,"27264"
"20207",1021,1,"27264"
"20208",1008,1,"27264"
"20209",1030,1,"27264"
"20210",1009,1,"27264"
"20211",1143,1,"27264"
"20212",1150,1,"27264"
"20213",1026,1,"27264"
"20214",1039,1,"27264"
"20215",1053,1,"27264"
"20217",1008,1,"27283"
"20218",1037,1,"27283"
"20219",1009,1,"27283"
"20220",1055,1,"27283"
"20221",1018,1,"27283"
"20222",1048,1,"27283"
"20223",1071,1,"27283"
"20225",1119,1,"27289"
"20226",1098,1,"27289"
"20227",1215,1,"27289"
"20228",1018,1,"27289"
"20229",1004,1,"27289"
"20230",1008,1,"27289"
"20231",1035,1,"27289"
"20232",1246,1,"27289"
"20233",1001,1,"27289"
"20234",1003,1,"27289"
"20235",1203,1,"27289"
"20236",1044,1,"27289"
"20238",1008,1,"27308"
"20239",1055,1,"27308"
"20240",1026,1,"27308"
"20241",1024,1,"27308"
"20242",1041,1,"27308"
"20243",1067,1,"27308"
"20244",1034,1,"27308"
"20246",1008,1,"27309"
"20247",1009,1,"27309"
"20248",1040,1,"27309"
"20249",1014,1,"27309"
"20250",1048,1,"27309"
"20251",1018,1,"27309"
"20253",1035,1,"27314"
"20254",1001,1,"27314"
"20255",1003,1,"27314"
"20256",1032,1,"27314"
"20257",1018,1,"27314"
"20258",1004,1,"27314"
"20260",1000,1,"27327"
"20261",1030,1,"27327"
"20262",1009,1,"27327"
"20263",1024,1,"27327"
"20264",1001,1,"27327"
"20265",1004,1,"27327"
"20266",1034,1,"27327"
"20268",1035,1,"27334"
"20269",1037,1,"27334"
"20270",1009,1,"27334"
"20271",1017,1,"27334"
"20272",1076,1,"27334"
"20273",1003,1,"27334"
"20274",1018,1,"27334"
"20275",1004,1,"27334"
"20277",1138,1,"27343"
"20278",1008,1,"27343"
"20279",1037,1,"27343"
"20280",1009,1,"27343"
"20281",1109,1,"27343"
"20282",1068,1,"27343"
"20283",1034,1,"27343"
"20285",1008,1,"27350"
"20286",1152,1,"27350"
"20287",1009,1,"27350"
"20288",1039,1,"27350"
"20289",1034,1,"27350"
"20290",1018,1,"27350"
"20292",1030,1,"27356"
"20293",1049,1,"27356"
"20294",1017,1,"27356"
"20295",1134,1,"27356"
"20296",1024,1,"27356"
"20297",1004,1,"27356"
"20299",1008,1,"27363"
"20300",1009,1,"27363"
"20301",1052,1,"27363"
"20302",1001,1,"27363"
"20303",1066,1,"27363"
"20304",1034,1,"27363"
"20305",1018,1,"27363"
"20307",1008,1,"27365"
"20308",1017,1,"27365"
"20309",1001,1,"27365"
"20310",1003,1,"27365"
"20311",1032,1,"27365"
"20312",1018,1,"27365"
"20314",1035,1,"27370"
"20315",1037,1,"27370"
"20316",1009,1,"27370"
"20317",1003,1,"27370"
"20318",1018,1,"27370"
"20319",1004,1,"27370"
"20321",1017,1,"27386"
"20322",1013,1,"27386"
"20323",1010,1,"27386"
"20324",1000,1,"27386"
"20325",1110,1,"27386"
"20326",1100,1,"27386"
"20327",1006,1,"27386"
"20328",1001,1,"27386"
"20329",1034,1,"27386"
"20331",1008,1,"27387"
"20332",1030,1,"27387"
"20333",1017,1,"27387"
"20334",1024,1,"27387"
"20335",1001,1,"27387"
"20336",1004,1,"27387"
"20337",1078,1,"27387"
"20339",1008,1,"27418"
"20340",1009,1,"27418"
"20341",1060,1,"27418"
"20342",1052,1,"27418"
"20343",1034,1,"27418"
"20344",1018,1,"27418"
